exp,condition,participant,trialno,target,rotation_deg,reachdeviation_deg,phase
4,aiming,ef9a45,7,52.5,0,-5.3714796180651,baseline
4,aiming,ef9a45,8,97.5,0,5.17290673065504,baseline
4,aiming,ef9a45,9,127.5,0,0.875573031858965,baseline
4,aiming,ef9a45,10,112.5,0,1.42548714388265,baseline
4,aiming,ef9a45,11,67.5,0,-0.495603463014815,baseline
4,aiming,ef9a45,12,52.5,0,-2.24315358189927,baseline
4,aiming,ef9a45,13,112.5,0,6.80349398040332,baseline
4,aiming,ef9a45,14,142.5,0,-8.39115295660658,baseline
4,aiming,ef9a45,15,37.5,0,6.61226713828168,baseline
4,aiming,ef9a45,16,67.5,0,0.344924893212612,baseline
4,aiming,ef9a45,17,52.5,0,0.224632893292109,baseline
4,aiming,ef9a45,18,67.5,0,8.64117174316637,baseline
4,aiming,ef9a45,19,142.5,0,-0.87916814529454,baseline
4,aiming,ef9a45,20,97.5,0,4.06838303656436,baseline
4,aiming,ef9a45,21,112.5,0,-19.0387516911321,rotation
4,aiming,ef9a45,22,37.5,0,-49.0693296319704,rotation
4,aiming,ef9a45,23,142.5,0,3.78529112861717,rotation
4,aiming,ef9a45,24,67.5,0,-13.0746768329094,rotation
4,aiming,ef9a45,25,37.5,0,-14.3937393682321,rotation
4,aiming,ef9a45,26,127.5,0,-25.5473365770751,rotation
4,aiming,ef9a45,27,112.5,0,-33.5042641028577,rotation
4,aiming,ef9a45,28,82.5,0,-49.348739474885,rotation
4,aiming,ef9a45,29,142.5,0,-60.6542570210304,rotation
4,aiming,ef9a45,30,97.5,0,-39.6379148221789,rotation
4,aiming,ef9a45,31,52.5,0,-44.1562018980521,rotation
4,aiming,ef9a45,32,67.5,0,-26.9376502095155,rotation
4,aiming,ef9a45,33,37.5,0,-33.5996152948708,rotation
4,aiming,ef9a45,34,82.5,0,-34.8478026604051,rotation
4,aiming,ef9a45,35,112.5,0,-50.522017019116,rotation
4,aiming,ef9a45,36,127.5,0,-41.7302412389659,rotation
4,aiming,ef9a45,37,112.5,0,-42.7798989235815,rotation
4,aiming,ef9a45,38,82.5,0,-45.1570492173117,rotation
4,aiming,ef9a45,39,127.5,0,-34.8161364053554,rotation
4,aiming,ef9a45,40,37.5,0,-19.3389075737756,rotation
4,aiming,ef9a45,41,37.5,0,-43.4767132949918,rotation
4,aiming,ef9a45,42,142.5,0,-38.6141666043932,rotation
4,aiming,ef9a45,43,67.5,0,-29.4011048353132,rotation
4,aiming,ef9a45,44,112.5,0,-45.9621827880857,rotation
4,aiming,ef9a45,45,37.5,0,-43.2767508861874,rotation
4,aiming,ef9a45,46,112.5,0,-47.7107878918325,rotation
4,aiming,ef9a45,47,82.5,0,-27.0391504514652,rotation
4,aiming,ef9a45,48,127.5,0,-43.1714334250761,rotation
4,aiming,ef9a45,49,142.5,0,-45.2240236486457,rotation
4,aiming,ef9a45,50,52.5,0,-19.8807844730761,rotation
4,aiming,ef9a45,51,67.5,0,-45.6551465466541,rotation
4,aiming,ef9a45,52,97.5,0,-36.7357590110757,rotation
4,aiming,ef9a45,53,52.5,0,-28.898331209527,rotation
4,aiming,ef9a45,54,67.5,0,-45.1519461100288,rotation
4,aiming,ef9a45,55,127.5,0,-37.0612324422116,rotation
4,aiming,ef9a45,56,112.5,0,-43.1141618772361,rotation
4,aiming,ef9a45,57,112.5,0,-47.7659150713539,rotation
4,aiming,ef9a45,58,37.5,0,-44.1487327046579,rotation
4,aiming,ef9a45,59,67.5,0,-41.4596862857114,rotation
4,aiming,ef9a45,60,142.5,0,-48.9859840812572,rotation
4,aiming,ef9a45,61,37.5,0,-7.53618247946956,rotation
4,aiming,ef9a45,62,142.5,0,-49.5295221097666,rotation
4,aiming,ef9a45,63,67.5,0,-33.047420494254,rotation
4,aiming,ef9a45,64,112.5,0,-53.6831643015955,rotation
4,aiming,ef9a45,65,97.5,0,-37.6773147965931,rotation
4,aiming,ef9a45,66,37.5,0,-42.9277023239353,rotation
4,aiming,ef9a45,67,142.5,0,-51.9394106770783,rotation
4,aiming,ef9a45,68,82.5,0,-34.5633349485913,rotation
4,aiming,ef9a45,69,127.5,0,-53.8858831111416,rotation
4,aiming,ef9a45,70,112.5,0,-50.6091510877327,rotation
4,aiming,ef9a45,71,67.5,0,-46.3727616957627,rotation
4,aiming,ef9a45,72,52.5,0,-38.8289486546715,rotation
4,aiming,ef9a45,73,67.5,0,-35.2361087393183,rotation
4,aiming,ef9a45,74,112.5,0,-44.4555417580197,rotation
4,aiming,ef9a45,75,142.5,0,-56.0095723865659,rotation
4,aiming,ef9a45,76,37.5,0,-47.4102051360996,rotation
4,aiming,ef9a45,77,112.5,0,-43.1141618772361,rotation
4,aiming,ef9a45,78,37.5,0,-40.4640995548723,rotation
4,aiming,ef9a45,79,67.5,0,-50.1736951601423,rotation
4,aiming,ef9a45,80,142.5,0,-43.8709931354632,rotation
4,aiming,ef9a45,81,112.5,0,-45.9100804950753,rotation
4,aiming,ef9a45,82,37.5,0,-31.8400757460757,rotation
4,aiming,ef9a45,83,82.5,0,-45.4976061002131,rotation
4,aiming,ef9a45,84,127.5,0,-45.4394178732196,rotation
4,aiming,ef9a45,85,52.5,0,-57.942322898029,rotation
4,aiming,ef9a45,86,97.5,0,-73.9853262204013,rotation
4,aiming,ef9a45,87,67.5,0,-50.4188687192742,rotation
4,aiming,ef9a45,88,142.5,0,-55.4749639380052,rotation
4,aiming,ef9a45,89,52.5,0,-57.2090804581784,rotation
4,aiming,ef9a45,90,97.5,0,-42.0524388715006,rotation
4,aiming,ef9a45,91,67.5,0,-39.4797576733267,rotation
4,aiming,ef9a45,92,142.5,0,-57.1107337294587,rotation
4,aiming,ef9a45,93,112.5,0,-51.973378342912,rotation
4,aiming,ef9a45,94,82.5,0,-36.1218913441453,rotation
4,aiming,ef9a45,95,127.5,0,-37.5,rotation
4,aiming,ef9a45,96,37.5,0,-43.691013910004,rotation
4,aiming,ef9a45,97,127.5,0,-41.0140159187428,rotation
4,aiming,ef9a45,98,97.5,0,-36.5054312300158,rotation
4,aiming,ef9a45,99,82.5,0,-45.5080058795134,rotation
4,aiming,ef9a45,100,52.5,0,-28.2670650028936,rotation
4,aiming,ef9a45,101,52.5,0,-67.6469220358849,rotation
4,aiming,ef9a45,102,127.5,0,-44.3974165400564,rotation
4,aiming,ef9a45,103,112.5,0,-65.3714796180651,rotation
4,aiming,ef9a45,104,67.5,0,-48.5090233954662,rotation
4,aiming,ef9a45,105,67.5,0,-39.371435549587,rotation
4,aiming,ef9a45,106,142.5,0,-45.2677019305694,rotation
4,aiming,ef9a45,107,112.5,0,-37.6955449677392,rotation
4,aiming,ef9a45,108,37.5,0,-41.401263782035,rotation
4,aiming,ef9a45,109,82.5,0,-28.2341534488845,rotation
4,aiming,ef9a45,110,52.5,0,-47.3731786284367,rotation
4,aiming,ef9a45,111,127.5,0,-58.260219435068,rotation
4,aiming,ef9a45,112,97.5,0,-41.5029944298302,rotation
4,aiming,ef9a45,113,82.5,0,-44.5540247249545,rotation
4,aiming,ef9a45,114,97.5,0,-37.7583272342717,rotation
4,aiming,ef9a45,115,127.5,0,-38.0525157836725,rotation
4,aiming,ef9a45,116,52.5,0,-59.5245284676078,rotation
4,aiming,ef9a45,117,82.5,0,-63.2666311203762,rotation
4,aiming,ef9a45,118,97.5,0,-32.1997779212075,rotation
4,aiming,ef9a45,119,142.5,0,-51.0691738605626,rotation
4,aiming,ef9a45,120,37.5,0,-39.3798020943064,rotation
4,aiming,9d7c48,1,127.5,0,-2.52238086381461,baseline
4,aiming,9d7c48,2,82.5,0,-3.84242573110982,baseline
4,aiming,9d7c48,3,97.5,0,-0.932280223897008,baseline
4,aiming,9d7c48,4,52.5,0,8.77722804499133,baseline
4,aiming,9d7c48,5,142.5,0,-9.01899734139365,baseline
4,aiming,9d7c48,6,67.5,0,2.37141308367765,baseline
4,aiming,9d7c48,7,97.5,0,4.11295444467591,baseline
4,aiming,9d7c48,8,52.5,0,9.90355257603423,baseline
4,aiming,9d7c48,9,97.5,0,7.300578603961,baseline
4,aiming,9d7c48,10,142.5,0,-10.7049557954595,baseline
4,aiming,9d7c48,11,37.5,0,4.28348777954511,baseline
4,aiming,9d7c48,12,82.5,0,-3.41840333566211,baseline
4,aiming,9d7c48,13,97.5,0,0.190271335117529,baseline
4,aiming,9d7c48,14,82.5,0,2.80785142005976,baseline
4,aiming,9d7c48,15,142.5,0,-4.11798530813728,baseline
4,aiming,9d7c48,16,37.5,0,5.86081711291942,baseline
4,aiming,9d7c48,17,67.5,0,0.958998334377343,baseline
4,aiming,9d7c48,18,97.5,0,8.70512147608567,baseline
4,aiming,9d7c48,19,52.5,0,4.3446445742449,baseline
4,aiming,9d7c48,20,142.5,0,-17.0189671340826,baseline
4,aiming,9d7c48,21,142.5,0,-10.5513221272537,rotation
4,aiming,9d7c48,22,67.5,0,-16.322477559646,rotation
4,aiming,9d7c48,23,112.5,0,-5.91144180562586,rotation
4,aiming,9d7c48,24,37.5,0,0.749257732180039,rotation
4,aiming,9d7c48,25,112.5,0,-51.0618376780684,rotation
4,aiming,9d7c48,26,52.5,0,-12.3088762736371,rotation
4,aiming,9d7c48,27,127.5,0,-72.0391504514652,rotation
4,aiming,9d7c48,28,67.5,0,-38.9538415260129,rotation
4,aiming,9d7c48,29,97.5,0,-43.8884430779119,rotation
4,aiming,9d7c48,30,37.5,0,-10.5763635806529,rotation
4,aiming,9d7c48,31,142.5,0,-85.3848329134023,rotation
4,aiming,9d7c48,32,82.5,0,-37.7481010565642,rotation
4,aiming,9d7c48,33,142.5,0,-88.8123698413011,rotation
4,aiming,9d7c48,34,52.5,0,-28.5962494525713,rotation
4,aiming,9d7c48,35,97.5,0,-49.7297622033931,rotation
4,aiming,9d7c48,36,67.5,0,-35.9367619405746,rotation
4,aiming,9d7c48,37,127.5,0,-60.4218159176769,rotation
4,aiming,9d7c48,38,112.5,0,-61.6874906481836,rotation
4,aiming,9d7c48,39,67.5,0,-39.371435549587,rotation
4,aiming,9d7c48,40,52.5,0,-30.7125175259153,rotation
4,aiming,9d7c48,41,142.5,0,-36.6562817316316,rotation
4,aiming,9d7c48,42,67.5,0,-32.2202388726173,rotation
4,aiming,9d7c48,43,97.5,0,-43.8487680525657,rotation
4,aiming,9d7c48,44,52.5,0,-31.3727616957627,rotation
4,aiming,9d7c48,45,112.5,0,-71.9554640196787,rotation
4,aiming,9d7c48,46,67.5,0,-28.0505582037814,rotation
4,aiming,9d7c48,47,37.5,0,-29.4855162913398,rotation
4,aiming,9d7c48,48,142.5,0,-15.0352746822661,rotation
4,aiming,9d7c48,49,142.5,0,-104.75946742782,rotation
4,aiming,9d7c48,50,67.5,0,-24.4438416077111,rotation
4,aiming,9d7c48,51,97.5,0,-49.4042181882403,rotation
4,aiming,9d7c48,52,52.5,0,-18.4829669774755,rotation
4,aiming,9d7c48,53,37.5,0,-18.5122877739361,rotation
4,aiming,9d7c48,54,112.5,0,-14.2411035697795,rotation
4,aiming,9d7c48,55,67.5,0,-26.6267729187604,rotation
4,aiming,9d7c48,56,142.5,0,-26.7336258777728,rotation
4,aiming,9d7c48,57,52.5,0,-28.1946511529542,rotation
4,aiming,9d7c48,58,67.5,0,-17.7431158201744,rotation
4,aiming,9d7c48,59,142.5,0,-25.3713636131887,rotation
4,aiming,9d7c48,60,97.5,0,-21.1005213951207,rotation
4,aiming,9d7c48,61,82.5,0,-41.6496871882626,rotation
4,aiming,9d7c48,62,112.5,0,-32.6332084948662,rotation
4,aiming,9d7c48,63,127.5,0,-15.434820852801,rotation
4,aiming,9d7c48,64,37.5,0,-15.1001666750226,rotation
4,aiming,9d7c48,65,82.5,0,-20.8745910425401,rotation
4,aiming,9d7c48,66,97.5,0,-9.23220452644509,rotation
4,aiming,9d7c48,67,127.5,0,-31.1691017379142,rotation
4,aiming,9d7c48,68,52.5,0,-18.233774284036,rotation
4,aiming,9d7c48,69,52.5,0,-17.9423505203224,rotation
4,aiming,9d7c48,70,112.5,0,-9.09384087213293,rotation
4,aiming,9d7c48,71,67.5,0,-24.8912911730937,rotation
4,aiming,9d7c48,72,127.5,0,-22.274232017822,rotation
4,aiming,9d7c48,73,82.5,0,-17.6148638588004,rotation
4,aiming,9d7c48,74,97.5,0,-17.6351642036019,rotation
4,aiming,9d7c48,75,127.5,0,-22.1124962521314,rotation
4,aiming,9d7c48,76,52.5,0,-18.9361764268519,rotation
4,aiming,9d7c48,77,67.5,0,-34.5352264347913,rotation
4,aiming,9d7c48,78,112.5,0,-14.4952632417252,rotation
4,aiming,9d7c48,79,142.5,0,-14.2830636566613,rotation
4,aiming,9d7c48,80,37.5,0,-8.67580728248765,rotation
4,aiming,9d7c48,81,37.5,0,-12.102952427104,rotation
4,aiming,9d7c48,82,67.5,0,-35.5197465181617,rotation
4,aiming,9d7c48,83,112.5,0,-13.969310037382,rotation
4,aiming,9d7c48,84,142.5,0,-45.8023122091289,rotation
4,aiming,9d7c48,85,37.5,0,-24.4787514366248,rotation
4,aiming,9d7c48,86,82.5,0,169.146147057441,rotation
4,aiming,9d7c48,87,97.5,0,-14.7759763513542,rotation
4,aiming,9d7c48,88,142.5,0,-28.99037362312,rotation
4,aiming,9d7c48,89,52.5,0,-27.2888143526118,rotation
4,aiming,9d7c48,90,112.5,0,-7.90342447450582,rotation
4,aiming,9d7c48,91,127.5,0,-26.6592198883287,rotation
4,aiming,9d7c48,92,67.5,0,-12.0524388715006,rotation
4,aiming,9d7c48,93,112.5,0,-20.0861173065811,rotation
4,aiming,9d7c48,94,127.5,0,-23.1019976252457,rotation
4,aiming,9d7c48,95,67.5,0,-17.5006972973032,rotation
4,aiming,9d7c48,96,52.5,0,-26.2205641646128,rotation
4,aiming,9d7c48,97,142.5,0,-23.8706331303172,rotation
4,aiming,9d7c48,98,52.5,0,-27.5250262025358,rotation
4,aiming,9d7c48,99,97.5,0,-18.9501443353182,rotation
4,aiming,9d7c48,100,67.5,0,-20.0674177759403,rotation
4,aiming,9d7c48,101,82.5,0,-21.7290443595111,rotation
4,aiming,9d7c48,102,127.5,0,-46.5286212888056,rotation
4,aiming,9d7c48,103,97.5,0,-38.0470558439678,rotation
4,aiming,9d7c48,104,52.5,0,-32.9269230492582,rotation
4,aiming,9d7c48,105,52.5,0,-16.1029542528571,rotation
4,aiming,9d7c48,106,67.5,0,-28.501188871392,rotation
4,aiming,9d7c48,107,112.5,0,-16.0852091748212,rotation
4,aiming,9d7c48,108,127.5,0,-28.2001571686443,rotation
4,aiming,9d7c48,109,67.5,0,-18.8124235462252,rotation
4,aiming,9d7c48,110,127.5,0,-29.3831138881436,rotation
4,aiming,9d7c48,111,52.5,0,-26.3910503409432,rotation
4,aiming,9d7c48,112,112.5,0,-30.9728728896965,rotation
4,aiming,9d7c48,113,67.5,0,-23.7657206912084,rotation
4,aiming,9d7c48,114,112.5,0,-44.1651411562573,rotation
4,aiming,9d7c48,115,127.5,0,-40.8773340946392,rotation
4,aiming,9d7c48,116,52.5,0,-24.6659460594492,rotation
4,aiming,9d7c48,117,112.5,0,-41.9340454307662,rotation
4,aiming,9d7c48,118,82.5,0,-20.79041900872,rotation
4,aiming,9d7c48,119,37.5,0,-22.8670539367754,rotation
4,aiming,9d7c48,120,127.5,0,-30.9776265839634,rotation
4,aiming,9b89e6,1,142.5,0,-9.59162437798288,baseline
4,aiming,9b89e6,2,67.5,0,0.640093743800574,baseline
4,aiming,9b89e6,3,52.5,0,-0.0648758672350178,baseline
4,aiming,9b89e6,4,97.5,0,3.03287392126265,baseline
4,aiming,9b89e6,5,37.5,0,9.43038860312084,baseline
4,aiming,9b89e6,6,142.5,0,-2.39872999863601,baseline
4,aiming,9b89e6,7,67.5,0,5.20619436518172,baseline
4,aiming,9b89e6,8,112.5,0,6.03790034926319,baseline
4,aiming,9b89e6,9,37.5,0,13.1108498983896,baseline
4,aiming,9b89e6,10,112.5,0,-9.44627413642401,baseline
4,aiming,9b89e6,11,67.5,0,0.640093743800574,baseline
4,aiming,9b89e6,12,142.5,0,-9.84737734857587,baseline
4,aiming,9b89e6,13,127.5,0,-7.01624676129408,baseline
4,aiming,9b89e6,14,82.5,0,0.64643833648151,baseline
4,aiming,9b89e6,15,37.5,0,16.3188977773941,baseline
4,aiming,9b89e6,16,112.5,0,-11.6583870595987,baseline
4,aiming,9b89e6,17,67.5,0,0.447495079465843,baseline
4,aiming,9b89e6,18,112.5,0,-6.01862679556259,baseline
4,aiming,9b89e6,19,52.5,0,0.993656477122803,baseline
4,aiming,9b89e6,20,127.5,0,1.14961469289806,baseline
4,aiming,9b89e6,21,82.5,0,-25.1526082840778,rotation
4,aiming,9b89e6,22,37.5,0,-12.2466856855716,rotation
4,aiming,9b89e6,23,142.5,0,3.22068962358964,rotation
4,aiming,9b89e6,24,97.5,0,-15.3012771598267,rotation
4,aiming,9b89e6,25,97.5,0,-26.7307718283138,rotation
4,aiming,9b89e6,26,82.5,0,-15.2012998898122,rotation
4,aiming,9b89e6,27,142.5,0,-20.861030936718,rotation
4,aiming,9b89e6,28,37.5,0,-21.4728561118975,rotation
4,aiming,9b89e6,29,97.5,0,-28.1449679827613,rotation
4,aiming,9b89e6,30,37.5,0,-31.9613624672095,rotation
4,aiming,9b89e6,31,142.5,0,-30.8528180071571,rotation
4,aiming,9b89e6,32,82.5,0,-34.007272841172,rotation
4,aiming,9b89e6,33,82.5,0,-24.2881266497049,rotation
4,aiming,9b89e6,34,97.5,0,-27.8986500912118,rotation
4,aiming,9b89e6,35,142.5,0,-31.3008991824764,rotation
4,aiming,9b89e6,36,37.5,0,-29.2410143619523,rotation
4,aiming,9b89e6,37,52.5,0,-30.6551465466541,rotation
4,aiming,9b89e6,38,127.5,0,-27.1155049985019,rotation
4,aiming,9b89e6,39,112.5,0,-26.068432991491,rotation
4,aiming,9b89e6,40,67.5,0,-32.1831911700665,rotation
4,aiming,9b89e6,41,127.5,0,-26.425960008504,rotation
4,aiming,9b89e6,42,37.5,0,-26.7758203246081,rotation
4,aiming,9b89e6,43,82.5,0,-37.1824853377211,rotation
4,aiming,9b89e6,44,112.5,0,-36.3588282568336,rotation
4,aiming,9b89e6,45,127.5,0,-50.9444887021857,rotation
4,aiming,9b89e6,46,82.5,0,-35.5696113968792,rotation
4,aiming,9b89e6,47,97.5,0,-34.3877883107726,rotation
4,aiming,9b89e6,48,52.5,0,-35.1736951601423,rotation
4,aiming,9b89e6,49,127.5,0,-31.6563926186298,rotation
4,aiming,9b89e6,50,97.5,0,-36.001724915753,rotation
4,aiming,9b89e6,51,82.5,0,-38.5810122714059,rotation
4,aiming,9b89e6,52,52.5,0,-38.0200315740864,rotation
4,aiming,9b89e6,53,82.5,0,-152.314196990535,rotation
4,aiming,9b89e6,54,37.5,0,-37.9701667044661,rotation
4,aiming,9b89e6,55,127.5,0,-40.3428161204819,rotation
4,aiming,9b89e6,56,112.5,0,-35.5146711996635,rotation
4,aiming,9b89e6,57,67.5,0,-48.6999976928608,rotation
4,aiming,9b89e6,58,52.5,0,-40.5720628821186,rotation
4,aiming,9b89e6,59,142.5,0,-34.0850775622545,rotation
4,aiming,9b89e6,60,97.5,0,-35.2981090010513,rotation
4,aiming,9b89e6,61,112.5,0,-22.5,rotation
4,aiming,9b89e6,62,127.5,0,-41.5977385653002,rotation
4,aiming,9b89e6,63,52.5,0,-28.0028979404698,rotation
4,aiming,9b89e6,64,67.5,0,-43.6656307818654,rotation
4,aiming,9b89e6,65,112.5,0,-37.0965755254942,rotation
4,aiming,9b89e6,66,127.5,0,-27.5099385015852,rotation
4,aiming,9b89e6,67,52.5,0,-24.6492377312246,rotation
4,aiming,9b89e6,68,67.5,0,-33.9391484170363,rotation
4,aiming,9b89e6,69,82.5,0,-33.5915289698228,rotation
4,aiming,9b89e6,70,142.5,0,-38.1019976252457,rotation
4,aiming,9b89e6,71,97.5,0,-36.2235335913688,rotation
4,aiming,9b89e6,72,37.5,0,-31.7413134690224,rotation
4,aiming,9b89e6,73,52.5,0,-34.8561813223271,rotation
4,aiming,9b89e6,74,97.5,0,-40.2117107262576,rotation
4,aiming,9b89e6,75,142.5,0,-38.1756618739565,rotation
4,aiming,9b89e6,76,67.5,0,-40.7577444363444,rotation
4,aiming,9b89e6,77,97.5,0,-32.7107878918325,rotation
4,aiming,9b89e6,78,37.5,0,-39.2881654882566,rotation
4,aiming,9b89e6,79,142.5,0,-43.7273490651789,rotation
4,aiming,9b89e6,80,82.5,0,-20.9771931510054,rotation
4,aiming,9b89e6,81,52.5,0,-32.0765994689815,rotation
4,aiming,9b89e6,82,127.5,0,-28.9014758449867,rotation
4,aiming,9b89e6,83,67.5,0,-34.7004462368938,rotation
4,aiming,9b89e6,84,112.5,0,-39.9504413791474,rotation
4,aiming,9b89e6,85,82.5,0,-37.1635201279077,rotation
4,aiming,9b89e6,86,142.5,0,-33.0659545692338,rotation
4,aiming,9b89e6,87,97.5,0,-24.199338850925,rotation
4,aiming,9b89e6,88,37.5,0,-32.4667462146119,rotation
4,aiming,9b89e6,89,67.5,0,-29.4972361385798,rotation
4,aiming,9b89e6,90,37.5,0,-29.8625552725439,rotation
4,aiming,9b89e6,91,112.5,0,-29.1486493411268,rotation
4,aiming,9b89e6,92,142.5,0,-41.6574299344343,rotation
4,aiming,9b89e6,93,112.5,0,-29.9774221876808,rotation
4,aiming,9b89e6,94,37.5,0,-30.3261452828834,rotation
4,aiming,9b89e6,95,67.5,0,-34.3063254550927,rotation
4,aiming,9b89e6,96,142.5,0,-37.7148271844807,rotation
4,aiming,9b89e6,97,97.5,0,-31.4058249763057,rotation
4,aiming,9b89e6,98,52.5,0,-33.6140994146826,rotation
4,aiming,9b89e6,99,67.5,0,-33.2844295098868,rotation
4,aiming,9b89e6,100,142.5,0,-28.5868835513883,rotation
4,aiming,9b89e6,101,82.5,0,-29.5009063288172,rotation
4,aiming,9b89e6,102,97.5,0,-32.9868767306345,rotation
4,aiming,9b89e6,103,127.5,0,-33.6376004256525,rotation
4,aiming,9b89e6,104,52.5,0,-38.8289486546715,rotation
4,aiming,9b89e6,105,142.5,0,-29.7975779800207,rotation
4,aiming,9b89e6,106,37.5,0,-33.6670384404514,rotation
4,aiming,9b89e6,107,82.5,0,-34.299011115782,rotation
4,aiming,9b89e6,108,97.5,0,-43.7199139333986,rotation
4,aiming,9b89e6,109,142.5,0,-21.5362813843041,rotation
4,aiming,9b89e6,110,97.5,0,-32.6607751781763,rotation
4,aiming,9b89e6,111,67.5,0,-31.0953715813114,rotation
4,aiming,9b89e6,112,52.5,0,-36.5865872855759,rotation
4,aiming,9b89e6,113,97.5,0,-23.9680438839977,rotation
4,aiming,9b89e6,114,142.5,0,-35.5770237961204,rotation
4,aiming,9b89e6,115,37.5,0,-26.9854405237582,rotation
4,aiming,9b89e6,116,82.5,0,-38.3361248056096,rotation
4,aiming,9b89e6,117,127.5,0,-26.9671260787374,rotation
4,aiming,9b89e6,118,112.5,0,-28.0890839629693,rotation
4,aiming,9b89e6,119,37.5,0,-31.7894068625004,rotation
4,aiming,9b89e6,120,82.5,0,-28.9651358977471,rotation
4,aiming,de3ac9,1,82.5,0,-1.36130028304421,baseline
4,aiming,de3ac9,2,97.5,0,-7.49999999999999,baseline
4,aiming,de3ac9,3,127.5,0,-5.6445610257367,baseline
4,aiming,de3ac9,4,52.5,0,10.9857372615367,baseline
4,aiming,de3ac9,5,127.5,0,-7.19353580010675,baseline
4,aiming,de3ac9,6,97.5,0,5.00064403096637,baseline
4,aiming,de3ac9,7,82.5,0,3.12015787400222,baseline
4,aiming,de3ac9,8,52.5,0,44.3974165400564,baseline
4,aiming,de3ac9,9,52.5,0,9.29402533012868,baseline
4,aiming,de3ac9,10,97.5,0,-0.467779883662727,baseline
4,aiming,de3ac9,11,82.5,0,-1.05967088822335,baseline
4,aiming,de3ac9,12,127.5,0,-6.5072293478277,baseline
4,aiming,de3ac9,13,67.5,0,13.969310037382,baseline
4,aiming,de3ac9,14,37.5,0,36.5070953666092,baseline
4,aiming,de3ac9,15,142.5,0,-44.4668763891086,baseline
4,aiming,de3ac9,16,112.5,0,-4.58530244194984,baseline
4,aiming,de3ac9,17,52.5,0,5.12499599854529,baseline
4,aiming,de3ac9,18,127.5,0,2.61625076477161,baseline
4,aiming,de3ac9,19,67.5,0,7.93446978478855,baseline
4,aiming,de3ac9,20,112.5,0,0.394154781422262,baseline
4,aiming,de3ac9,21,52.5,0,-10.063770211465,rotation
4,aiming,de3ac9,22,112.5,0,-14.028087978201,rotation
4,aiming,de3ac9,23,67.5,0,-12.5192606869311,rotation
4,aiming,de3ac9,24,127.5,0,-11.8109451220652,rotation
4,aiming,de3ac9,25,127.5,0,17.4713005835276,rotation
4,aiming,de3ac9,26,52.5,0,-8.30894288806154,rotation
4,aiming,de3ac9,27,97.5,0,-5.02384497794082,rotation
4,aiming,de3ac9,28,82.5,0,-15.2640945245998,rotation
4,aiming,de3ac9,29,142.5,0,-15.7173026768273,rotation
4,aiming,de3ac9,30,67.5,0,-4.85313000946724,rotation
4,aiming,de3ac9,31,97.5,0,-19.3146135019562,rotation
4,aiming,de3ac9,32,52.5,0,-18.2844295098868,rotation
4,aiming,de3ac9,33,127.5,0,-16.3856306261399,rotation
4,aiming,de3ac9,34,82.5,0,-16.5822402023114,rotation
4,aiming,de3ac9,35,52.5,0,-16.3281801171336,rotation
4,aiming,de3ac9,36,97.5,0,-20.1803957621947,rotation
4,aiming,de3ac9,37,82.5,0,-24.2881266497049,rotation
4,aiming,de3ac9,38,52.5,0,-13.6666581932239,rotation
4,aiming,de3ac9,39,97.5,0,-32.0523689589356,rotation
4,aiming,de3ac9,40,127.5,0,-35.3220365697817,rotation
4,aiming,de3ac9,41,127.5,0,-25.1642894972866,rotation
4,aiming,de3ac9,42,112.5,0,-24.741553663588,rotation
4,aiming,de3ac9,43,67.5,0,-26.7504366989813,rotation
4,aiming,de3ac9,44,52.5,0,-11.223986058454,rotation
4,aiming,de3ac9,45,37.5,0,0.324306725179787,rotation
4,aiming,de3ac9,46,67.5,0,-37.8649828393789,rotation
4,aiming,de3ac9,47,142.5,0,-55.2219129422547,rotation
4,aiming,de3ac9,48,112.5,0,-12.5099385015852,rotation
4,aiming,de3ac9,49,112.5,0,-24.9446225939762,rotation
4,aiming,de3ac9,50,142.5,0,-25.5464273805496,rotation
4,aiming,de3ac9,51,67.5,0,-25.0275520571584,rotation
4,aiming,de3ac9,52,37.5,0,-22.5948432344636,rotation
4,aiming,de3ac9,53,67.5,0,-30.1570492173117,rotation
4,aiming,de3ac9,54,112.5,0,-48.2041346469786,rotation
4,aiming,de3ac9,55,52.5,0,-23.3018372680299,rotation
4,aiming,de3ac9,56,127.5,0,-21.3480830818446,rotation
4,aiming,de3ac9,57,37.5,0,-20.8498393784812,rotation
4,aiming,de3ac9,58,112.5,0,-13.9174369932361,rotation
4,aiming,de3ac9,59,127.5,0,-28.6515953315296,rotation
4,aiming,de3ac9,60,82.5,0,-31.8530282269258,rotation
4,aiming,de3ac9,61,82.5,0,-30.9878949402016,rotation
4,aiming,de3ac9,62,97.5,0,-35.799353273609,rotation
4,aiming,de3ac9,63,127.5,0,-18.8281149585506,rotation
4,aiming,de3ac9,64,52.5,0,-38.8675036272256,rotation
4,aiming,de3ac9,65,67.5,0,-35.4375575473015,rotation
4,aiming,de3ac9,66,112.5,0,-17.1559697910242,rotation
4,aiming,de3ac9,67,142.5,0,-34.3778011980865,rotation
4,aiming,de3ac9,68,37.5,0,-18.170726879559,rotation
4,aiming,de3ac9,69,37.5,0,-30.6379943703987,rotation
4,aiming,de3ac9,70,112.5,0,-45.580743670548,rotation
4,aiming,de3ac9,71,127.5,0,-27.3249796100169,rotation
4,aiming,de3ac9,72,82.5,0,-48.7852911286171,rotation
