exp,condition,participant,trialno,target,rotation_deg,reachdeviation_deg,points,phase
4,aiming,14fbd6,81,75,45,-39.9597441854588,460,rotation
4,aiming,14fbd6,82,45,45,-48.2559329991485,470,rotation
4,aiming,14fbd6,83,105,45,-53.4413837178436,480,rotation
4,aiming,14fbd6,84,135,45,-30.199421396039,490,rotation
4,aiming,14fbd6,85,135,45,-29.5591899957595,500,rotation
4,aiming,14fbd6,86,105,45,-54.7161480124565,510,rotation
4,aiming,14fbd6,87,75,45,-44.1325316943598,520,rotation
4,aiming,14fbd6,88,45,45,-35.2487808510513,530,rotation
4,aiming,14fbd6,89,135,45,-43.0187745334041,540,rotation
4,aiming,14fbd6,90,75,45,-32.3912911730937,550,rotation
4,aiming,14fbd6,91,45,45,-33.0720628821186,560,rotation
4,aiming,14fbd6,92,105,45,-16.0594289471149,560,rotation
4,aiming,14fbd6,93,45,45,-31.6024967747407,570,rotation
4,aiming,14fbd6,94,135,45,-52.9155138558929,580,rotation
4,aiming,14fbd6,95,75,45,-41.6131399857807,590,rotation
4,aiming,14fbd6,96,105,45,-44.4023286807499,600,rotation
4,aiming,14fbd6,97,45,45,-31.6947116542038,610,rotation
4,aiming,14fbd6,98,75,45,-31.9511786954496,620,rotation
4,aiming,14fbd6,99,105,45,-50.9373421053953,630,rotation
4,aiming,14fbd6,100,135,45,-34.4924496617231,640,rotation
4,aiming,14fbd6,101,135,45,-34.8648357963981,650,rotation
4,aiming,14fbd6,102,105,45,-44.4924005808213,660,rotation
4,aiming,14fbd6,103,75,45,-35.2739221435711,670,rotation
4,aiming,14fbd6,104,45,45,-27.6736951601423,680,rotation
4,aiming,14fbd6,105,105,45,-40.993419573926,690,rotation
4,aiming,14fbd6,106,135,45,-37.3097286648825,700,rotation
4,aiming,14fbd6,107,45,45,-42.8805124332748,700,rotation
4,aiming,14fbd6,108,75,45,-50.4026405763219,710,rotation
4,aiming,14fbd6,109,105,45,-53.375573031859,720,rotation
4,aiming,14fbd6,110,135,45,-49.2853621220388,730,rotation
4,aiming,14fbd6,111,75,45,-36.0472433725811,740,rotation
4,aiming,14fbd6,112,45,45,-33.1701731145698,750,rotation
4,aiming,14fbd6,113,135,45,-53.3640578218307,760,rotation
4,aiming,14fbd6,114,75,45,-35.694670718457,770,rotation
4,aiming,14fbd6,115,45,45,-30.4460976629219,780,rotation
4,aiming,14fbd6,116,105,45,-51.5618601434833,790,rotation
4,aiming,14fbd6,117,105,45,-47.9229703357003,800,rotation
4,aiming,14fbd6,118,135,45,-47.724580256263,810,rotation
4,aiming,14fbd6,119,75,45,-40.6284075141769,820,rotation
4,aiming,14fbd6,120,45,45,-23.5820051305999,830,rotation
4,aiming,1991ff,1,45,0,-3.12144842151822,1,baseline
4,aiming,1991ff,2,135,0,6.26944761199939,2,baseline
4,aiming,1991ff,3,75,0,-11.5040658041397,3,baseline
4,aiming,1991ff,4,105,0,9.0790599735793,4,baseline
4,aiming,1991ff,5,135,0,1.70401602939997,5,baseline
4,aiming,1991ff,6,105,0,12.7263964307256,6,baseline
4,aiming,1991ff,7,75,0,-8.03255741873765,7,baseline
4,aiming,1991ff,8,45,0,4.48848847410495,8,baseline
4,aiming,1991ff,9,45,0,5.08173971324472,9,baseline
4,aiming,1991ff,10,105,0,2.02289858495452,10,baseline
4,aiming,1991ff,11,75,0,-8.16440296610837,11,baseline
4,aiming,1991ff,12,135,0,-9.35350167724687,12,baseline
4,aiming,1991ff,13,75,0,4.66317564035804,13,baseline
4,aiming,1991ff,14,105,0,-0.0987024533466546,14,baseline
4,aiming,1991ff,15,135,0,6.65969682476803,15,baseline
4,aiming,1991ff,16,45,0,3.19863354434104,16,baseline
4,aiming,1991ff,17,45,0,2.68411756180853,17,baseline
4,aiming,1991ff,18,75,0,-0.843718268368349,18,baseline
4,aiming,1991ff,19,135,0,4.04374770710908,19,baseline
4,aiming,1991ff,20,105,0,-0.521834028004682,20,baseline
4,aiming,1991ff,21,135,45,-4.05380122940225,20,rotation
4,aiming,1991ff,22,75,45,-47.9528397153391,30,rotation
4,aiming,1991ff,23,45,45,-31.3675036272256,40,rotation
4,aiming,1991ff,24,105,45,-13.4538871893488,50,rotation
4,aiming,1991ff,25,75,45,-44.7384332123657,60,rotation
4,aiming,1991ff,26,105,45,-12.114462183363,70,rotation
4,aiming,1991ff,27,135,45,-43.8272604542114,70,rotation
4,aiming,1991ff,28,45,45,-28.3498393784812,80,rotation
4,aiming,1991ff,29,135,45,-20.9177597976886,90,rotation
4,aiming,1991ff,30,75,45,-39.9713005835276,100,rotation
4,aiming,1991ff,31,105,45,-32.4201833339159,110,rotation
4,aiming,1991ff,32,45,45,-23.6207618368878,120,rotation
4,aiming,1991ff,33,75,45,-38.3034778952084,130,rotation
4,aiming,1991ff,34,135,45,-23.7479460232642,140,rotation
4,aiming,1991ff,35,45,45,-24.1932089872888,150,rotation
4,aiming,1991ff,36,105,45,-29.1448036388167,150,rotation
4,aiming,1991ff,37,75,45,-36.2161266270179,160,rotation
4,aiming,1991ff,38,135,45,-26.8546120167258,170,rotation
4,aiming,1991ff,39,105,45,-25.6992927298988,180,rotation
4,aiming,1991ff,40,45,45,-26.9865350476376,190,rotation
4,aiming,1991ff,41,135,45,-17.3131423541068,190,rotation
4,aiming,1991ff,42,75,45,-35.1031980270505,200,rotation
4,aiming,1991ff,43,45,45,-20.6265563453224,200,rotation
4,aiming,1991ff,44,105,45,-34.7929267526044,210,rotation
4,aiming,1991ff,45,75,45,-42.4771121403792,220,rotation
4,aiming,1991ff,46,135,45,-22.3586115859303,230,rotation
4,aiming,1991ff,47,45,45,-22.9857566180641,240,rotation
4,aiming,1991ff,48,105,45,-22.2500260873712,250,rotation
4,aiming,1991ff,49,105,45,-35.4489154457653,260,rotation
4,aiming,1991ff,50,75,45,-35.4639293623416,270,rotation
4,aiming,1991ff,51,135,45,-40.1089399403136,280,rotation
4,aiming,1991ff,52,45,45,-21.3628438941797,290,rotation
4,aiming,1991ff,53,75,45,-36.7324266713008,300,rotation
4,aiming,1991ff,54,105,45,-31.7172132756229,310,rotation
4,aiming,1991ff,55,135,45,-40.4317460408019,320,rotation
4,aiming,1991ff,56,45,45,-27.4968386280213,330,rotation
4,aiming,1991ff,57,105,45,-35.5011636684329,340,rotation
4,aiming,1991ff,58,135,45,-10.9293989681106,350,rotation
4,aiming,1991ff,59,45,45,-16.8854138953091,350,rotation
4,aiming,1991ff,60,75,45,-38.5741725718116,360,rotation
4,aiming,1991ff,61,135,45,-27.4936694585001,370,rotation
4,aiming,1991ff,62,105,45,-24.5709873750001,380,rotation
4,aiming,1991ff,63,75,45,-32.4363660532081,390,rotation
4,aiming,1991ff,64,45,45,-27.7409393209491,400,rotation
4,aiming,1991ff,65,135,45,-57.3125897881207,410,rotation
4,aiming,1991ff,66,45,45,-25.1174616099187,420,rotation
4,aiming,1991ff,67,105,45,-31.1378977955978,430,rotation
4,aiming,1991ff,68,75,45,-40.1956604924578,440,rotation
4,aiming,1991ff,69,135,45,-31.1671797759006,450,rotation
4,aiming,1991ff,70,75,45,-42.0722142343313,460,rotation
4,aiming,1991ff,71,105,45,-40.1687069325105,470,rotation
4,aiming,1991ff,72,45,45,-24.8860569084778,480,rotation
4,aiming,1991ff,73,105,45,-29.9078314819495,480,rotation
4,aiming,1991ff,74,75,45,-28.4810026586063,490,rotation
4,aiming,1991ff,75,45,45,-25.7666311203762,500,rotation
4,aiming,1991ff,76,135,45,-36.2720710042302,510,rotation
4,aiming,1991ff,77,45,45,-31.2279267633183,520,rotation
4,aiming,1991ff,78,135,45,-33.1537312598356,530,rotation
4,aiming,1991ff,79,105,45,-23.7726509348211,540,rotation
4,aiming,1991ff,80,75,45,-67.2900092089122,540,rotation
4,aiming,1991ff,81,45,45,-22.9857566180641,550,rotation
4,aiming,1991ff,82,75,45,-36.659696824768,560,rotation
4,aiming,1991ff,83,105,45,-33.9448621770032,570,rotation
4,aiming,1991ff,84,135,45,-15.1810591422238,580,rotation
4,aiming,1991ff,85,105,45,-35.5143083891228,590,rotation
4,aiming,1991ff,86,45,45,-26.2708936069851,600,rotation
4,aiming,1991ff,87,135,45,-27.5207816939273,610,rotation
4,aiming,1991ff,88,75,45,-30.2440200335076,620,rotation
4,aiming,1991ff,89,135,45,-111.455137751991,620,rotation
4,aiming,1991ff,90,75,45,-34.1813798283086,630,rotation
4,aiming,1991ff,91,105,45,-16.9073836195267,640,rotation
4,aiming,1991ff,92,45,45,-29.7632295371718,650,rotation
4,aiming,1991ff,93,135,45,-34.6155049985019,650,rotation
4,aiming,1991ff,94,75,45,-31.1691965759206,660,rotation
4,aiming,1991ff,95,105,45,-28.653917263634,670,rotation
4,aiming,1991ff,96,45,45,-28.3516629582383,680,rotation
4,aiming,1991ff,97,45,45,-30.5045301478588,690,rotation
4,aiming,1991ff,98,75,45,-35.7392944200762,700,rotation
4,aiming,1991ff,99,135,45,-36.7411035697795,710,rotation
4,aiming,1991ff,100,105,45,-28.6005213951207,720,rotation
4,aiming,1991ff,101,45,45,-20.2405244363505,730,rotation
4,aiming,1991ff,102,75,45,-28.8335359646771,740,rotation
4,aiming,1991ff,103,135,45,-26.8778011980866,750,rotation
4,aiming,1991ff,104,105,45,-16.0594289471149,760,rotation
4,aiming,1991ff,105,75,45,-32.221930819268,770,rotation
4,aiming,1991ff,106,105,45,-32.068623259069,780,rotation
4,aiming,1991ff,107,45,45,-26.0583968432771,790,rotation
4,aiming,1991ff,108,135,45,-59.0063772545092,800,rotation
4,aiming,1991ff,109,135,45,-25.3914643506073,810,rotation
4,aiming,1991ff,110,45,45,-24.3836355105712,810,rotation
4,aiming,1991ff,111,105,45,-30.8437182683684,820,rotation
4,aiming,1991ff,112,75,45,-37.9732712325704,830,rotation
4,aiming,1991ff,113,135,45,-29.4977266132482,840,rotation
4,aiming,1991ff,114,75,45,-29.250438642667,850,rotation
4,aiming,1991ff,115,105,45,-35.7407765513775,860,rotation
4,aiming,1991ff,116,45,45,-32.2715065389285,870,rotation
4,aiming,1991ff,117,75,45,-31.0810122714059,880,rotation
4,aiming,1991ff,118,135,45,-35.8181529791354,890,rotation
4,aiming,1991ff,119,45,45,-29.9630774048124,900,rotation
4,aiming,1991ff,120,105,45,-16.7586617647958,910,rotation
4,aiming,ef9a45,1,135,0,12.2885134536033,1,baseline
4,aiming,ef9a45,2,75,0,0.313248241955864,2,baseline
4,aiming,ef9a45,3,45,0,8.5746493630051,3,baseline
4,aiming,ef9a45,4,105,0,-11.4859840812572,4,baseline
4,aiming,ef9a45,5,135,0,9.29401021666316,5,baseline
4,aiming,ef9a45,6,75,0,-3.88503906429254,6,baseline
4,aiming,ef9a45,7,45,0,2.93666505140872,7,baseline
4,aiming,ef9a45,8,105,0,-0.724699453524686,8,baseline
4,aiming,ef9a45,9,135,0,2.30332020065426,9,baseline
4,aiming,ef9a45,10,105,0,15.2583272342717,10,baseline
4,aiming,ef9a45,11,75,0,4.56175092644974,11,baseline
4,aiming,ef9a45,12,45,0,-1.30395948524469,12,baseline
4,aiming,ef9a45,13,105,0,-0.199421396039017,13,baseline
4,aiming,ef9a45,14,135,0,4.37304670041297,14,baseline
4,aiming,ef9a45,15,45,0,6.18604201233496,15,baseline
4,aiming,ef9a45,16,75,0,-13.200637614802,16,baseline
4,aiming,ef9a45,17,45,0,4.75688417982558,17,baseline
4,aiming,ef9a45,18,75,0,-3.9069384433172,18,baseline
4,aiming,ef9a45,19,135,0,-4.55984571756762,19,baseline
4,aiming,ef9a45,20,105,0,9.95847099920828,20,baseline
4,aiming,ef9a45,21,105,45,2.31788516896593,20,rotation
4,aiming,ef9a45,22,45,45,-41.0591201305031,20,rotation
4,aiming,ef9a45,23,135,45,-39.4109160370307,20,rotation
4,aiming,ef9a45,24,75,45,-34.8942863689087,30,rotation
4,aiming,ef9a45,25,45,45,-17.9528397153391,30,rotation
4,aiming,ef9a45,26,135,45,-41.5387516911321,40,rotation
4,aiming,ef9a45,27,105,45,-40.8512622783195,50,rotation
4,aiming,ef9a45,28,75,45,-51.8937539280506,60,rotation
4,aiming,ef9a45,29,135,45,-45,70,rotation
4,aiming,ef9a45,30,105,45,-45.3675450680034,80,rotation
4,aiming,ef9a45,31,45,45,-35.8791172777743,90,rotation
4,aiming,ef9a45,32,75,45,-30.5999724414828,100,rotation
4,aiming,ef9a45,33,45,45,-35.1919746366012,110,rotation
4,aiming,ef9a45,34,75,45,-41.2137591808043,120,rotation
4,aiming,ef9a45,35,105,45,-49.459314555878,130,rotation
4,aiming,ef9a45,36,135,45,-37.3139969174165,140,rotation
4,aiming,ef9a45,37,105,45,-35.087036012238,150,rotation
4,aiming,ef9a45,38,75,45,-40.4450309781019,160,rotation
4,aiming,ef9a45,39,135,45,-49.4123159743465,170,rotation
4,aiming,ef9a45,40,45,45,-24.9759836312284,180,rotation
4,aiming,ef9a45,41,45,45,-45.4251972212165,190,rotation
4,aiming,ef9a45,42,135,45,-38.6691017379142,200,rotation
4,aiming,ef9a45,43,75,45,-41.6723859392466,210,rotation
4,aiming,ef9a45,44,105,45,-39.7964983360945,220,rotation
4,aiming,ef9a45,45,45,45,-43.7402136215742,230,rotation
4,aiming,ef9a45,46,105,45,-45.2583272342717,240,rotation
4,aiming,ef9a45,47,75,45,-42.0722142343313,250,rotation
4,aiming,ef9a45,48,135,45,-46.4862376463764,260,rotation
4,aiming,ef9a45,49,135,45,-39.568664016789,270,rotation
4,aiming,ef9a45,50,45,45,-43.8684918135275,280,rotation
4,aiming,ef9a45,51,75,45,-45.8984206130432,290,rotation
4,aiming,ef9a45,52,105,45,-42.6210886669268,300,rotation
4,aiming,ef9a45,53,45,45,-25.1937938093567,310,rotation
4,aiming,ef9a45,54,75,45,-50.562841975166,320,rotation
4,aiming,ef9a45,55,135,45,-31.9853288003365,330,rotation
4,aiming,ef9a45,56,105,45,-54.1360536237157,340,rotation
4,aiming,ef9a45,57,105,45,-50.2966906208585,350,rotation
4,aiming,ef9a45,58,45,45,-39.629352830663,360,rotation
4,aiming,ef9a45,59,75,45,-55.1937938093567,370,rotation
4,aiming,ef9a45,60,135,45,-49.4123159743465,380,rotation
4,aiming,ef9a45,61,45,45,-24.7933356052822,380,rotation
4,aiming,ef9a45,62,135,45,-53.191581276071,380,rotation
4,aiming,ef9a45,63,75,45,-39.2237803030094,390,rotation
4,aiming,ef9a45,64,105,45,-44.6186300181795,400,rotation
4,aiming,ef9a45,65,105,45,-49.0706010318894,410,rotation
4,aiming,ef9a45,66,45,45,-40.5428576451254,420,rotation
4,aiming,ef9a45,67,135,45,-42.389132717613,430,rotation
4,aiming,ef9a45,68,75,45,-43.2984364987351,440,rotation
4,aiming,ef9a45,69,135,45,-48.3603234296041,450,rotation
4,aiming,ef9a45,70,105,45,-52.9987324425047,460,rotation
4,aiming,ef9a45,71,75,45,-52.8578277129213,470,rotation
4,aiming,ef9a45,72,45,45,-30.1784699261898,470,rotation
4,aiming,ef9a45,73,75,45,-49.335844475065,480,rotation
4,aiming,ef9a45,74,105,45,-53.7386357751451,490,rotation
4,aiming,ef9a45,75,135,45,-34.3615178498422,500,rotation
4,aiming,ef9a45,76,45,45,-43.8579214659208,510,rotation
4,aiming,ef9a45,77,105,45,-44.8225069438617,520,rotation
4,aiming,ef9a45,78,45,45,-42.1814766141266,530,rotation
4,aiming,ef9a45,79,75,45,-43.9852100259569,540,rotation
4,aiming,ef9a45,80,135,45,-47.5085110071428,550,rotation
4,aiming,ef9a45,81,105,45,-49.4208219651756,560,rotation
4,aiming,ef9a45,82,45,45,-33.319406506287,570,rotation
4,aiming,ef9a45,83,75,45,-27.9961540692253,570,rotation
4,aiming,ef9a45,84,135,45,-49.0625562192364,580,rotation
4,aiming,ef9a45,85,45,45,-50.5672028961937,590,rotation
4,aiming,ef9a45,86,105,45,-63.9335307112412,600,rotation
4,aiming,ef9a45,87,75,45,-55.3954728615794,610,rotation
4,aiming,ef9a45,88,135,45,-54.1990624591285,620,rotation
4,aiming,ef9a45,89,45,45,-48.1470883768471,630,rotation
4,aiming,ef9a45,90,105,45,-52.6451828250818,640,rotation
4,aiming,ef9a45,91,75,45,-45.0361824794696,650,rotation
4,aiming,ef9a45,92,135,45,-47.8958132669808,660,rotation
4,aiming,ef9a45,93,105,45,-50.9373421053953,670,rotation
4,aiming,ef9a45,94,75,45,-43.1582855539053,680,rotation
4,aiming,ef9a45,95,135,45,-51.8535616635185,690,rotation
4,aiming,ef9a45,96,45,45,-39.1353992624669,700,rotation
4,aiming,ef9a45,97,135,45,-33.3870455553241,710,rotation
4,aiming,ef9a45,98,105,45,-56.7904088787885,720,rotation
4,aiming,ef9a45,99,75,45,-16.4026968574206,720,rotation
4,aiming,ef9a45,100,45,45,-41.0591201305031,730,rotation
4,aiming,ef9a45,101,45,45,-50.8688027410011,740,rotation
4,aiming,ef9a45,102,135,45,-52.6949212600689,750,rotation
4,aiming,ef9a45,103,105,45,-57.1794489068638,760,rotation
4,aiming,ef9a45,104,75,45,-53.0644003414499,770,rotation
4,aiming,ef9a45,105,75,45,-58.944118592036,780,rotation
4,aiming,ef9a45,106,135,45,-44.0690735458013,790,rotation
4,aiming,ef9a45,107,105,45,-47.0326263088705,800,rotation
4,aiming,ef9a45,108,45,45,-53.677984882663,810,rotation
4,aiming,ef9a45,109,75,45,-56.9352093811662,820,rotation
4,aiming,ef9a45,110,45,45,-15.7977741086916,820,rotation
4,aiming,ef9a45,111,135,45,-54.9393028895268,830,rotation
4,aiming,ef9a45,112,105,45,-64.3461958618984,840,rotation
4,aiming,ef9a45,113,75,45,-66.4112961570601,850,rotation
4,aiming,ef9a45,114,105,45,-53.5457918352271,860,rotation
4,aiming,ef9a45,115,135,45,-47.8958132669808,870,rotation
4,aiming,ef9a45,116,45,45,-40.8229041075466,880,rotation
4,aiming,ef9a45,117,75,45,-28.7140485776414,880,rotation
4,aiming,ef9a45,118,105,45,-65.0390834818539,880,rotation
4,aiming,ef9a45,119,135,45,-46.4132623651527,890,rotation
4,aiming,ef9a45,120,45,45,-44.6970261293848,900,rotation
4,aiming,9d7c48,1,135,0,-3.73826898060561,0,baseline
4,aiming,9d7c48,2,75,0,-11.0725928106118,1,baseline
4,aiming,9d7c48,3,105,0,10.6183140672209,1,baseline
4,aiming,9d7c48,4,45,0,20.9190419193763,2,baseline
4,aiming,9d7c48,5,135,0,-24.4856916108772,2,baseline
4,aiming,9d7c48,6,75,0,-1.26887228003958,3,baseline
4,aiming,9d7c48,7,105,0,-4.01232428043512,4,baseline
4,aiming,9d7c48,8,45,0,17.9664129260516,5,baseline
4,aiming,9d7c48,9,105,0,7.99560346301481,6,baseline
4,aiming,9d7c48,10,135,0,1.00646406516758,7,baseline
4,aiming,9d7c48,11,45,0,8.4074888315867,8,baseline
4,aiming,9d7c48,12,75,0,1.3994786048793,8,baseline
4,aiming,9d7c48,13,105,0,6.64718199284289,9,baseline
4,aiming,9d7c48,14,75,0,-2.91469755805017,10,baseline
4,aiming,9d7c48,15,135,0,-4.88374923522839,11,baseline
4,aiming,9d7c48,16,45,0,17.8713636131887,12,baseline
4,aiming,9d7c48,17,75,0,-6.46199932161529,13,baseline
4,aiming,9d7c48,18,105,0,4.16700481639864,14,baseline
4,aiming,9d7c48,19,45,0,16.0955376421483,15,baseline
4,aiming,9d7c48,20,135,0,-13.6806082561603,15,baseline
4,aiming,9d7c48,21,135,45,-4.75688417982557,15,rotation
4,aiming,9d7c48,22,75,45,-7.37895216336088,15,rotation
4,aiming,9d7c48,23,105,45,-42.7585126366985,25,rotation
4,aiming,9d7c48,24,45,45,-7.1534266583557,25,rotation
4,aiming,9d7c48,25,105,45,-45.8459433876455,35,rotation
4,aiming,9d7c48,26,45,45,-23.6514327354806,35,rotation
4,aiming,9d7c48,27,135,45,-59.3980023747543,45,rotation
4,aiming,9d7c48,28,75,45,-43.0585732537952,45,rotation
4,aiming,9d7c48,29,105,45,-48.609772110289,55,rotation
4,aiming,9d7c48,30,45,45,-19.8410509419677,55,rotation
4,aiming,9d7c48,31,135,45,-47.8013400029466,65,rotation
4,aiming,9d7c48,32,75,45,-32.8367262759138,75,rotation
4,aiming,9d7c48,33,135,45,-53.8613002830442,85,rotation
4,aiming,9d7c48,34,45,45,-25.2904939079238,95,rotation
4,aiming,9d7c48,35,105,45,-60.5999724414828,95,rotation
4,aiming,9d7c48,36,75,45,-51.5536597848053,105,rotation
4,aiming,9d7c48,37,135,45,-43.0187745334041,115,rotation
4,aiming,9d7c48,38,105,45,-44.6875646059378,125,rotation
4,aiming,9d7c48,39,75,45,-46.356361848956,135,rotation
4,aiming,9d7c48,40,45,45,-32.9573561826396,145,rotation
4,aiming,9d7c48,41,135,45,-43.5867376348473,155,rotation
4,aiming,9d7c48,42,75,45,-39.0310865021442,165,rotation
4,aiming,9d7c48,43,105,45,-30.0981272519386,175,rotation
4,aiming,9d7c48,44,45,45,-27.9734985695649,175,rotation
4,aiming,9d7c48,45,105,45,-56.7891217676073,185,rotation
4,aiming,9d7c48,46,75,45,-38.8516225553264,195,rotation
4,aiming,9d7c48,47,45,45,-23.2363309471371,195,rotation
4,aiming,9d7c48,48,135,45,-59.8253311177044,195,rotation
4,aiming,9d7c48,49,135,45,-37.1987228401733,195,rotation
4,aiming,9d7c48,50,75,45,-43.2764258204535,205,rotation
4,aiming,9d7c48,51,105,45,-49.3039017420745,215,rotation
4,aiming,9d7c48,52,45,45,-23.8471974440695,225,rotation
4,aiming,9d7c48,53,45,45,-25.0957389439171,225,rotation
4,aiming,9d7c48,54,105,45,-61.3039594852447,225,rotation
4,aiming,9d7c48,55,75,45,-40.5193761051737,235,rotation
4,aiming,9d7c48,56,135,45,-39.3640519337284,245,rotation
4,aiming,9d7c48,57,45,45,-28.9182717919571,245,rotation
4,aiming,9d7c48,58,75,45,-39.4478212553746,245,rotation
4,aiming,9d7c48,59,135,45,-50.8436073813702,245,rotation
4,aiming,9d7c48,60,105,45,-44.3177219035652,255,rotation
4,aiming,9d7c48,61,75,45,-32.4868771745807,265,rotation
4,aiming,9d7c48,62,105,45,-35.5143083891228,275,rotation
4,aiming,9d7c48,63,135,45,-31.9241931772506,285,rotation
4,aiming,9d7c48,64,45,45,-25.8698215540572,295,rotation
4,aiming,9d7c48,65,75,45,-40.3073857043843,305,rotation
4,aiming,9d7c48,66,105,45,-40.6248536171301,315,rotation
4,aiming,9d7c48,67,135,45,-37.2298495838965,315,rotation
4,aiming,9d7c48,68,45,45,-32.9574340066282,325,rotation
4,aiming,9d7c48,69,45,45,-28.2389778952784,335,rotation
4,aiming,9d7c48,70,105,45,-10.9904222651251,335,rotation
4,aiming,9d7c48,71,75,45,-47.3532615335077,345,rotation
4,aiming,9d7c48,72,135,45,-45.4829581933288,345,rotation
4,aiming,9d7c48,73,75,45,-41.1093563327245,355,rotation
4,aiming,9d7c48,74,105,45,-50.2084162120644,355,rotation
4,aiming,9d7c48,75,135,45,-46.4308261394373,365,rotation
4,aiming,9d7c48,76,45,45,-25.6630964079503,375,rotation
4,aiming,9d7c48,77,75,45,-44.3788598956651,385,rotation
4,aiming,9d7c48,78,105,45,-49.9203685241479,395,rotation
4,aiming,9d7c48,79,135,45,-47.9326708377082,405,rotation
4,aiming,9d7c48,80,45,45,-31.7282431892193,415,rotation
4,aiming,9d7c48,81,45,45,-31.6383624659679,425,rotation
4,aiming,9d7c48,82,75,45,-37.7078501337803,435,rotation
4,aiming,9d7c48,83,105,45,-36.2520539767359,445,rotation
4,aiming,9d7c48,84,135,45,-30.6756618739565,455,rotation
4,aiming,9d7c48,85,45,45,-23.1212307624714,455,rotation
4,aiming,9d7c48,86,75,45,-54.70672632186,455,rotation
4,aiming,9d7c48,87,105,45,-30.0113866140455,465,rotation
4,aiming,9d7c48,88,135,45,-41.6396765703959,475,rotation
4,aiming,9d7c48,89,45,45,-37.1718981911632,475,rotation
4,aiming,9d7c48,90,105,45,-52.7792619661874,485,rotation
4,aiming,9d7c48,91,135,45,-22.934820852801,495,rotation
4,aiming,9d7c48,92,75,45,-51.5780096200206,495,rotation
4,aiming,9d7c48,93,105,45,-15,495,rotation
4,aiming,9d7c48,94,135,45,-44.462953202093,495,rotation
4,aiming,9d7c48,95,75,45,-40.6284075141769,505,rotation
4,aiming,9d7c48,96,45,45,-22.1238866869802,505,rotation
4,aiming,9d7c48,97,135,45,-49.5426450416279,505,rotation
4,aiming,9d7c48,98,45,45,-21.8022319478204,505,rotation
4,aiming,9d7c48,99,105,45,-11.9509090645608,505,rotation
4,aiming,9d7c48,100,75,45,-44.2579728769038,515,rotation
4,aiming,9d7c48,101,75,45,-32.5275520571584,525,rotation
4,aiming,9d7c48,102,135,45,-53.1168861118564,535,rotation
4,aiming,9d7c48,103,105,45,-42.3989362898653,545,rotation
4,aiming,9d7c48,104,45,45,-23.6389356661678,545,rotation
4,aiming,9d7c48,105,45,45,-46.2003363599895,545,rotation
4,aiming,9d7c48,106,75,45,-25.7356955074337,545,rotation
4,aiming,9d7c48,107,105,45,-44.0297361148141,555,rotation
4,aiming,9d7c48,108,135,45,-54.0791542542946,555,rotation
4,aiming,9d7c48,109,75,45,-46.1404012632235,555,rotation
4,aiming,9d7c48,110,135,45,-34.7155018364836,565,rotation
4,aiming,9d7c48,111,45,45,-26.8389075737756,565,rotation
4,aiming,9d7c48,112,105,45,-46.1346111611523,575,rotation
4,aiming,9d7c48,113,75,45,-35.5858993914642,585,rotation
4,aiming,9d7c48,114,105,45,-26.7580656144004,595,rotation
4,aiming,9d7c48,115,135,45,-53.7726509348211,605,rotation
4,aiming,9d7c48,116,45,45,-12.3807362097463,605,rotation
4,aiming,9d7c48,117,105,45,-34.4340454307662,615,rotation
4,aiming,9d7c48,118,75,45,-41.8475528607784,615,rotation
4,aiming,9d7c48,119,45,45,-13.592774773274,615,rotation
4,aiming,9d7c48,120,135,45,-49.4765340443685,615,rotation
4,aiming,9b89e6,1,135,0,1.81203878411879,1,baseline
4,aiming,9b89e6,2,75,0,-9.76105228953584,2,baseline
4,aiming,9b89e6,3,45,0,3.07204651988302,3,baseline
4,aiming,9b89e6,4,105,0,0.675554193584537,4,baseline
4,aiming,9b89e6,5,45,0,4.20124563977044,5,baseline
4,aiming,9b89e6,6,135,0,-0.679364755465247,6,baseline
4,aiming,9b89e6,7,75,0,4.74497803009136,7,baseline
4,aiming,9b89e6,8,105,0,3.83202460378296,8,baseline
4,aiming,9b89e6,9,45,0,17.0731344104735,9,baseline
4,aiming,9b89e6,10,105,0,6.29754641822822,10,baseline
4,aiming,9b89e6,11,75,0,2.48115470419205,11,baseline
4,aiming,9b89e6,12,135,0,-11.6966583267197,12,baseline
4,aiming,9b89e6,13,135,0,-6.35038530710194,13,baseline
4,aiming,9b89e6,14,75,0,7.9982070471906,14,baseline
4,aiming,9b89e6,15,45,0,11.3658956487752,15,baseline
4,aiming,9b89e6,16,105,0,6.41234290969453,16,baseline
4,aiming,9b89e6,17,75,0,-4.23077182831378,17,baseline
4,aiming,9b89e6,18,105,0,3.40954333859055,18,baseline
4,aiming,9b89e6,19,45,0,-0.456836690638495,19,baseline
4,aiming,9b89e6,20,135,0,-2.45637322074579,20,baseline
4,aiming,9b89e6,21,75,45,0.313248241955864,20,rotation
4,aiming,9b89e6,22,45,45,-14.6747343872736,30,rotation
4,aiming,9b89e6,23,135,45,-26.3329695094245,30,rotation
4,aiming,9b89e6,24,105,45,-1.55551129781426,40,rotation
4,aiming,9b89e6,25,105,45,-17.9295620064292,50,rotation
4,aiming,9b89e6,26,75,45,-25.0288349508123,50,rotation
4,aiming,9b89e6,27,135,45,-18.2450477856819,60,rotation
4,aiming,9b89e6,28,45,45,-19.2225424270365,70,rotation
4,aiming,9b89e6,29,105,45,-24.1990624591285,80,rotation
