exp,condition,participant,trialno,aiming_target,rotation_deg,aimingdeviation_deg,arrow_offset,phase
4,aiming,71bb80,67,135,45,-33,15,rotation
4,aiming,71bb80,68,45,45,-32,15,rotation
4,aiming,71bb80,69,135,45,-34,15,rotation
4,aiming,71bb80,70,75,45,-34,15,rotation
4,aiming,71bb80,71,105,45,-40,15,rotation
4,aiming,71bb80,72,45,45,-32,15,rotation
4,aiming,71bb80,73,105,45,-37,15,rotation
4,aiming,71bb80,74,45,45,-31,15,rotation
4,aiming,71bb80,75,75,45,-32,15,rotation
4,aiming,71bb80,76,135,45,-31,15,rotation
4,aiming,71bb80,77,75,45,-35,15,rotation
4,aiming,71bb80,78,105,45,-36,15,rotation
4,aiming,71bb80,79,135,45,-33,15,rotation
4,aiming,71bb80,80,45,45,-29,15,rotation
4,aiming,71bb80,81,135,45,-30,15,rotation
4,aiming,71bb80,82,75,45,-31,15,rotation
4,aiming,71bb80,83,45,45,-29,15,rotation
4,aiming,71bb80,84,105,45,-40,15,rotation
4,aiming,71bb80,85,135,45,-37,15,rotation
4,aiming,71bb80,86,105,45,-34,15,rotation
4,aiming,71bb80,87,75,45,-38,15,rotation
4,aiming,71bb80,88,45,45,-35,15,rotation
4,aiming,71bb80,89,75,45,-32,15,rotation
4,aiming,71bb80,90,45,45,-30,15,rotation
4,aiming,71bb80,91,135,45,-30,15,rotation
4,aiming,71bb80,92,105,45,-34,15,rotation
4,aiming,71bb80,93,135,45,-30,15,rotation
4,aiming,71bb80,94,75,45,-31,15,rotation
4,aiming,71bb80,95,45,45,-30,15,rotation
4,aiming,71bb80,96,105,45,-36,15,rotation
4,aiming,71bb80,97,75,45,-31,15,rotation
4,aiming,71bb80,98,45,45,-28,15,rotation
4,aiming,71bb80,99,105,45,-33,15,rotation
4,aiming,71bb80,100,135,45,-28,15,rotation
4,aiming,71bb80,101,45,45,-25,15,rotation
4,aiming,71bb80,102,135,45,-26,15,rotation
4,aiming,71bb80,103,105,45,-28,15,rotation
4,aiming,71bb80,104,75,45,-30,15,rotation
4,aiming,71bb80,105,75,45,-28,15,rotation
4,aiming,71bb80,106,45,45,-25,15,rotation
4,aiming,71bb80,107,135,45,-27,15,rotation
4,aiming,71bb80,108,105,45,-29,15,rotation
4,aiming,71bb80,109,135,45,-27,15,rotation
4,aiming,71bb80,110,45,45,-24,15,rotation
4,aiming,71bb80,111,105,45,-28,15,rotation
4,aiming,71bb80,112,75,45,-30,15,rotation
4,aiming,71bb80,113,75,45,-27,15,rotation
4,aiming,71bb80,114,45,45,-26,15,rotation
4,aiming,71bb80,115,105,45,-29,15,rotation
4,aiming,71bb80,116,135,45,-30,15,rotation
4,aiming,71bb80,117,105,45,-30,15,rotation
4,aiming,71bb80,118,45,45,-28,15,rotation
4,aiming,71bb80,119,135,45,-29,15,rotation
4,aiming,71bb80,120,75,45,-29,15,rotation
4,aiming,d8520c,1,105,0,1,15,baseline
4,aiming,d8520c,2,75,0,0,15,baseline
4,aiming,d8520c,3,45,0,3,15,baseline
4,aiming,d8520c,4,135,0,2,15,baseline
4,aiming,d8520c,5,75,0,0,15,baseline
4,aiming,d8520c,6,105,0,0,15,baseline
4,aiming,d8520c,7,45,0,2,15,baseline
4,aiming,d8520c,8,135,0,5,15,baseline
4,aiming,d8520c,9,105,0,0,15,baseline
4,aiming,d8520c,10,45,0,3,15,baseline
4,aiming,d8520c,11,75,0,1,15,baseline
4,aiming,d8520c,12,135,0,-1,15,baseline
4,aiming,d8520c,13,45,0,1,15,baseline
4,aiming,d8520c,14,105,0,0,15,baseline
4,aiming,d8520c,15,75,0,-1,15,baseline
4,aiming,d8520c,16,135,0,1,15,baseline
4,aiming,d8520c,17,105,0,1,15,baseline
4,aiming,d8520c,18,45,0,2,15,baseline
4,aiming,d8520c,19,75,0,1,15,baseline
4,aiming,d8520c,20,135,0,0,15,baseline
4,aiming,d8520c,21,45,45,2,15,rotation
4,aiming,d8520c,22,135,45,1,15,rotation
4,aiming,d8520c,23,75,45,0,15,rotation
4,aiming,d8520c,24,105,45,1,15,rotation
4,aiming,d8520c,25,45,45,2,15,rotation
4,aiming,d8520c,26,135,45,0,15,rotation
4,aiming,d8520c,27,75,45,0,15,rotation
4,aiming,d8520c,28,105,45,0,15,rotation
4,aiming,d8520c,29,45,45,2,15,rotation
4,aiming,d8520c,30,105,45,0,15,rotation
4,aiming,d8520c,31,75,45,0,15,rotation
4,aiming,d8520c,32,135,45,0,15,rotation
4,aiming,d8520c,33,135,45,0,15,rotation
4,aiming,d8520c,34,45,45,1,15,rotation
4,aiming,d8520c,35,105,45,0,15,rotation
4,aiming,d8520c,36,75,45,0,15,rotation
4,aiming,d8520c,37,135,45,0,15,rotation
4,aiming,d8520c,38,75,45,1,15,rotation
4,aiming,d8520c,39,105,45,0,15,rotation
4,aiming,d8520c,40,45,45,0,15,rotation
4,aiming,d8520c,41,45,45,1,15,rotation
4,aiming,d8520c,42,135,45,0,15,rotation
4,aiming,d8520c,43,75,45,1,15,rotation
4,aiming,d8520c,44,105,45,1,15,rotation
4,aiming,d8520c,45,105,45,0,15,rotation
4,aiming,d8520c,46,45,45,0,15,rotation
4,aiming,d8520c,47,75,45,0,15,rotation
4,aiming,d8520c,48,135,45,0,15,rotation
4,aiming,d8520c,49,135,45,0,15,rotation
4,aiming,d8520c,50,45,45,0,15,rotation
4,aiming,d8520c,51,105,45,1,15,rotation
4,aiming,d8520c,52,75,45,NA,15,rotation
4,aiming,d8520c,53,45,45,-38,15,rotation
4,aiming,d8520c,54,75,45,-12,15,rotation
4,aiming,d8520c,55,135,45,NA,15,rotation
4,aiming,d8520c,56,105,45,NA,15,rotation
4,aiming,d8520c,57,75,45,-21,15,rotation
4,aiming,d8520c,58,105,45,-15,15,rotation
4,aiming,d8520c,59,135,45,-27,15,rotation
4,aiming,d8520c,60,45,45,NA,15,rotation
4,aiming,d8520c,61,75,45,-15,15,rotation
4,aiming,d8520c,62,135,45,NA,15,rotation
4,aiming,d8520c,63,105,45,-15,15,rotation
4,aiming,d8520c,64,45,45,NA,15,rotation
4,aiming,d8520c,65,75,45,NA,15,rotation
4,aiming,d8520c,66,105,45,-43,15,rotation
4,aiming,d8520c,67,135,45,NA,15,rotation
4,aiming,d8520c,68,45,45,NA,15,rotation
4,aiming,d8520c,69,45,45,-23,15,rotation
4,aiming,d8520c,70,135,45,NA,15,rotation
4,aiming,d8520c,71,75,45,-31,15,rotation
4,aiming,d8520c,72,105,45,-44,15,rotation
4,aiming,d8520c,73,45,45,NA,15,rotation
4,aiming,d8520c,74,75,45,NA,15,rotation
4,aiming,d8520c,75,105,45,-43,15,rotation
4,aiming,d8520c,76,135,45,NA,15,rotation
4,aiming,d8520c,77,105,45,-30,15,rotation
4,aiming,d8520c,78,45,45,NA,15,rotation
4,aiming,d8520c,79,75,45,NA,15,rotation
4,aiming,d8520c,80,135,45,-77,15,rotation
4,aiming,d8520c,81,105,45,-55,15,rotation
4,aiming,d8520c,82,75,45,-25,15,rotation
4,aiming,d8520c,83,135,45,NA,15,rotation
4,aiming,d8520c,84,45,45,NA,15,rotation
4,aiming,d8520c,85,75,45,NA,15,rotation
4,aiming,d8520c,86,135,45,-92,15,rotation
4,aiming,d8520c,87,45,45,NA,15,rotation
4,aiming,d8520c,88,105,45,NA,15,rotation
4,aiming,d8520c,89,105,45,-51,15,rotation
4,aiming,d8520c,90,45,45,NA,15,rotation
4,aiming,d8520c,91,135,45,NA,15,rotation
4,aiming,d8520c,92,75,45,NA,15,rotation
4,aiming,d8520c,93,105,45,-49,15,rotation
4,aiming,d8520c,94,45,45,NA,15,rotation
4,aiming,d8520c,95,135,45,NA,15,rotation
4,aiming,d8520c,96,75,45,NA,15,rotation
4,aiming,d8520c,97,105,45,NA,15,rotation
4,aiming,d8520c,98,45,45,NA,15,rotation
4,aiming,d8520c,99,75,45,-22,15,rotation
4,aiming,d8520c,100,135,45,-94,15,rotation
4,aiming,d8520c,101,105,45,-35,15,rotation
4,aiming,d8520c,102,135,45,-36,15,rotation
4,aiming,d8520c,103,45,45,NA,15,rotation
4,aiming,d8520c,104,75,45,-25,15,rotation
4,aiming,d8520c,105,45,45,-30,15,rotation
4,aiming,d8520c,106,75,45,-32,15,rotation
4,aiming,d8520c,107,135,45,NA,15,rotation
4,aiming,d8520c,108,105,45,-30,15,rotation
4,aiming,d8520c,109,45,45,-21,15,rotation
4,aiming,d8520c,110,75,45,-27,15,rotation
4,aiming,d8520c,111,105,45,-36,15,rotation
4,aiming,d8520c,112,135,45,-20,15,rotation
4,aiming,d8520c,113,45,45,-18,15,rotation
4,aiming,d8520c,114,75,45,-20,15,rotation
4,aiming,d8520c,115,105,45,NA,15,rotation
4,aiming,d8520c,116,135,45,-22,15,rotation
4,aiming,d8520c,117,45,45,-14,15,rotation
4,aiming,d8520c,118,105,45,NA,15,rotation
4,aiming,d8520c,119,135,45,-23,15,rotation
4,aiming,d8520c,120,75,45,-15,15,rotation
4,aiming,64af31,1,135,0,1,15,baseline
4,aiming,64af31,2,45,0,3,15,baseline
4,aiming,64af31,3,75,0,2,15,baseline
4,aiming,64af31,4,105,0,-2,15,baseline
4,aiming,64af31,5,75,0,0,15,baseline
4,aiming,64af31,6,135,0,0,15,baseline
4,aiming,64af31,7,45,0,0,15,baseline
4,aiming,64af31,8,105,0,0,15,baseline
4,aiming,64af31,9,75,0,2,15,baseline
4,aiming,64af31,10,105,0,-3,15,baseline
4,aiming,64af31,11,135,0,0,15,baseline
4,aiming,64af31,12,45,0,1,15,baseline
4,aiming,64af31,13,135,0,1,15,baseline
4,aiming,64af31,14,105,0,0,15,baseline
4,aiming,64af31,15,75,0,-1,15,baseline
4,aiming,64af31,16,45,0,-1,15,baseline
4,aiming,64af31,17,135,0,0,15,baseline
4,aiming,64af31,18,105,0,-1,15,baseline
4,aiming,64af31,19,45,0,-3,15,baseline
4,aiming,64af31,20,75,0,0,15,baseline
4,aiming,64af31,21,105,45,-1,15,rotation
4,aiming,64af31,22,75,45,0,15,rotation
4,aiming,64af31,23,45,45,0,15,rotation
4,aiming,64af31,24,135,45,2,15,rotation
4,aiming,64af31,25,45,45,-1,15,rotation
4,aiming,64af31,26,135,45,1,15,rotation
4,aiming,64af31,27,75,45,0,15,rotation
4,aiming,64af31,28,105,45,-1,15,rotation
4,aiming,64af31,29,45,45,2,15,rotation
4,aiming,64af31,30,75,45,-2,15,rotation
4,aiming,64af31,31,105,45,0,15,rotation
4,aiming,64af31,32,135,45,2,15,rotation
4,aiming,64af31,33,105,45,1,15,rotation
4,aiming,64af31,34,135,45,-2,15,rotation
4,aiming,64af31,35,75,45,NA,15,rotation
4,aiming,64af31,36,45,45,-33,15,rotation
4,aiming,64af31,37,45,45,-27,15,rotation
4,aiming,64af31,38,75,45,-27,15,rotation
4,aiming,64af31,39,135,45,NA,15,rotation
4,aiming,64af31,40,105,45,NA,15,rotation
4,aiming,64af31,41,75,45,-32,15,rotation
4,aiming,64af31,42,135,45,NA,15,rotation
4,aiming,64af31,43,45,45,-44,15,rotation
4,aiming,64af31,44,105,45,NA,15,rotation
4,aiming,64af31,45,75,45,-44,15,rotation
4,aiming,64af31,46,45,45,-55,15,rotation
4,aiming,64af31,47,135,45,NA,15,rotation
4,aiming,64af31,48,105,45,NA,15,rotation
4,aiming,64af31,49,135,45,NA,15,rotation
4,aiming,64af31,50,45,45,-45,15,rotation
4,aiming,64af31,51,75,45,-51,15,rotation
4,aiming,64af31,52,105,45,NA,15,rotation
4,aiming,64af31,53,75,45,-29,15,rotation
4,aiming,64af31,54,135,45,NA,15,rotation
4,aiming,64af31,55,105,45,NA,15,rotation
4,aiming,64af31,56,45,45,-35,15,rotation
4,aiming,64af31,57,45,45,-32,15,rotation
4,aiming,64af31,58,135,45,NA,15,rotation
4,aiming,64af31,59,105,45,NA,15,rotation
4,aiming,64af31,60,75,45,-38,15,rotation
4,aiming,64af31,61,45,45,-24,15,rotation
4,aiming,64af31,62,105,45,NA,15,rotation
4,aiming,64af31,63,75,45,-34,15,rotation
4,aiming,64af31,64,135,45,NA,15,rotation
4,aiming,64af31,65,45,45,-26,15,rotation
4,aiming,64af31,66,75,45,-32,15,rotation
4,aiming,64af31,67,135,45,NA,15,rotation
4,aiming,64af31,68,105,45,NA,15,rotation
4,aiming,64af31,69,45,45,-21,15,rotation
4,aiming,64af31,70,135,45,NA,15,rotation
4,aiming,64af31,71,75,45,-26,15,rotation
4,aiming,64af31,72,105,45,NA,15,rotation
4,aiming,64af31,73,135,45,NA,15,rotation
4,aiming,64af31,74,105,45,NA,15,rotation
4,aiming,64af31,75,45,45,-31,15,rotation
4,aiming,64af31,76,75,45,-41,15,rotation
4,aiming,64af31,77,75,45,-44,15,rotation
4,aiming,64af31,78,45,45,-26,15,rotation
4,aiming,64af31,79,135,45,NA,15,rotation
4,aiming,64af31,80,105,45,NA,15,rotation
4,aiming,64af31,81,45,45,-23,15,rotation
4,aiming,64af31,82,105,45,NA,15,rotation
4,aiming,64af31,83,135,45,NA,15,rotation
4,aiming,64af31,84,75,45,-18,15,rotation
4,aiming,64af31,85,75,45,-29,15,rotation
4,aiming,64af31,86,135,45,NA,15,rotation
4,aiming,64af31,87,105,45,NA,15,rotation
4,aiming,64af31,88,45,45,-21,15,rotation
4,aiming,64af31,89,135,45,NA,15,rotation
4,aiming,64af31,90,75,45,-22,15,rotation
4,aiming,64af31,91,45,45,-24,15,rotation
4,aiming,64af31,92,105,45,NA,15,rotation
4,aiming,64af31,93,105,45,NA,15,rotation
4,aiming,64af31,94,45,45,-26,15,rotation
4,aiming,64af31,95,135,45,NA,15,rotation
4,aiming,64af31,96,75,45,-21,15,rotation
4,aiming,64af31,97,105,45,NA,15,rotation
4,aiming,64af31,98,45,45,-28,15,rotation
4,aiming,64af31,99,75,45,-16,15,rotation
4,aiming,64af31,100,135,45,NA,15,rotation
4,aiming,64af31,101,75,45,-28,15,rotation
4,aiming,64af31,102,45,45,-24,15,rotation
4,aiming,64af31,103,105,45,NA,15,rotation
4,aiming,64af31,104,135,45,NA,15,rotation
4,aiming,64af31,105,75,45,-30,15,rotation
4,aiming,64af31,106,105,45,NA,15,rotation
4,aiming,64af31,107,45,45,-15,15,rotation
4,aiming,64af31,108,135,45,NA,15,rotation
4,aiming,64af31,109,75,45,-13,15,rotation
4,aiming,64af31,110,45,45,10,15,rotation
4,aiming,64af31,111,135,45,NA,15,rotation
4,aiming,64af31,112,105,45,-16,15,rotation
4,aiming,64af31,113,75,45,8,15,rotation
4,aiming,64af31,114,135,45,-15,15,rotation
4,aiming,64af31,115,45,45,-17,15,rotation
4,aiming,64af31,116,105,45,-15,15,rotation
4,aiming,64af31,117,135,45,NA,15,rotation
4,aiming,64af31,118,75,45,9,15,rotation
4,aiming,64af31,119,45,45,NA,15,rotation
4,aiming,64af31,120,105,45,NA,15,rotation
4,aiming,42cb35,1,135,0,2,15,baseline
4,aiming,42cb35,2,45,0,0,15,baseline
4,aiming,42cb35,3,105,0,NA,15,baseline
4,aiming,42cb35,4,75,0,0,15,baseline
4,aiming,42cb35,5,135,0,0,15,baseline
4,aiming,42cb35,6,105,0,1,15,baseline
4,aiming,42cb35,7,75,0,0,15,baseline
4,aiming,42cb35,8,45,0,0,15,baseline
4,aiming,42cb35,9,105,0,0,15,baseline
4,aiming,42cb35,10,135,0,1,15,baseline
4,aiming,42cb35,11,75,0,0,15,baseline
4,aiming,42cb35,12,45,0,0,15,baseline
4,aiming,42cb35,13,105,0,0,15,baseline
4,aiming,42cb35,14,135,0,1,15,baseline
4,aiming,42cb35,15,75,0,0,15,baseline
4,aiming,42cb35,16,45,0,-2,15,baseline
4,aiming,42cb35,17,135,0,0,15,baseline
4,aiming,42cb35,18,105,0,0,15,baseline
4,aiming,42cb35,19,45,0,0,15,baseline
4,aiming,42cb35,20,75,0,0,15,baseline
4,aiming,42cb35,21,135,45,1,15,rotation
4,aiming,42cb35,22,75,45,0,15,rotation
4,aiming,42cb35,23,105,45,0,15,rotation
4,aiming,42cb35,24,45,45,0,15,rotation
4,aiming,42cb35,25,135,45,1,15,rotation
4,aiming,42cb35,26,45,45,-17,15,rotation
4,aiming,42cb35,27,75,45,-34,15,rotation
4,aiming,42cb35,28,105,45,-51,15,rotation
4,aiming,42cb35,29,45,45,-66,15,rotation
4,aiming,42cb35,30,105,45,-58,15,rotation
4,aiming,42cb35,31,135,45,-43,15,rotation
4,aiming,42cb35,32,75,45,-19,15,rotation
4,aiming,42cb35,33,105,45,-23,15,rotation
4,aiming,42cb35,34,135,45,-25,15,rotation
4,aiming,42cb35,35,75,45,-21,15,rotation
4,aiming,42cb35,36,45,45,-18,15,rotation
4,aiming,42cb35,37,105,45,-21,15,rotation
4,aiming,42cb35,38,45,45,-15,15,rotation
4,aiming,42cb35,39,75,45,-17,15,rotation
4,aiming,42cb35,40,135,45,-15,15,rotation
4,aiming,42cb35,41,135,45,-14,15,rotation
4,aiming,42cb35,42,105,45,-14,15,rotation
4,aiming,42cb35,43,45,45,-14,15,rotation
4,aiming,42cb35,44,75,45,-14,15,rotation
4,aiming,42cb35,45,45,45,-13,15,rotation
4,aiming,42cb35,46,75,45,-16,15,rotation
4,aiming,42cb35,47,135,45,-17,15,rotation
4,aiming,42cb35,48,105,45,-18,15,rotation
4,aiming,42cb35,49,105,45,-17,15,rotation
4,aiming,42cb35,50,135,45,-21,15,rotation
4,aiming,42cb35,51,45,45,-15,15,rotation
4,aiming,42cb35,52,75,45,-19,15,rotation
4,aiming,42cb35,53,105,45,-19,15,rotation
4,aiming,42cb35,54,45,45,-12,15,rotation
4,aiming,42cb35,55,135,45,-16,15,rotation
4,aiming,42cb35,56,75,45,-14,15,rotation
4,aiming,42cb35,57,75,45,-16,15,rotation
4,aiming,42cb35,58,135,45,-20,15,rotation
4,aiming,42cb35,59,45,45,-16,15,rotation
4,aiming,42cb35,60,105,45,-21,15,rotation
4,aiming,42cb35,61,45,45,-16,15,rotation
4,aiming,42cb35,62,105,45,-15,15,rotation
4,aiming,42cb35,63,135,45,-18,15,rotation
4,aiming,42cb35,64,75,45,-16,15,rotation
4,aiming,42cb35,65,75,45,-17,15,rotation
4,aiming,42cb35,66,105,45,-18,15,rotation
4,aiming,42cb35,67,135,45,-19,15,rotation
4,aiming,42cb35,68,45,45,-15,15,rotation
4,aiming,42cb35,69,75,45,-19,15,rotation
4,aiming,42cb35,70,105,45,-19,15,rotation
4,aiming,42cb35,71,135,45,-21,15,rotation
4,aiming,42cb35,72,45,45,-17,15,rotation
4,aiming,42cb35,73,135,45,-21,15,rotation
4,aiming,42cb35,74,45,45,-18,15,rotation
4,aiming,42cb35,75,75,45,-18,15,rotation
4,aiming,42cb35,76,105,45,-20,15,rotation
4,aiming,42cb35,77,105,45,-18,15,rotation
4,aiming,42cb35,78,135,45,-19,15,rotation
4,aiming,42cb35,79,75,45,-18,15,rotation
4,aiming,42cb35,80,45,45,-18,15,rotation
4,aiming,42cb35,81,105,45,-22,15,rotation
4,aiming,42cb35,82,45,45,-16,15,rotation
4,aiming,42cb35,83,75,45,-15,15,rotation
4,aiming,42cb35,84,135,45,-19,15,rotation
4,aiming,42cb35,85,135,45,-20,15,rotation
4,aiming,42cb35,86,105,45,-13,15,rotation
4,aiming,42cb35,87,75,45,-19,15,rotation
4,aiming,42cb35,88,45,45,-20,15,rotation
4,aiming,42cb35,89,75,45,-19,15,rotation
4,aiming,42cb35,90,135,45,-27,15,rotation
4,aiming,42cb35,91,45,45,-15,15,rotation
4,aiming,42cb35,92,105,45,-18,15,rotation
4,aiming,42cb35,93,105,45,-19,15,rotation
4,aiming,42cb35,94,135,45,-23,15,rotation
4,aiming,42cb35,95,75,45,-18,15,rotation
4,aiming,42cb35,96,45,45,-18,15,rotation
4,aiming,42cb35,97,105,45,-25,15,rotation
4,aiming,42cb35,98,45,45,-20,15,rotation
4,aiming,42cb35,99,135,45,-22,15,rotation
4,aiming,42cb35,100,75,45,-19,15,rotation
4,aiming,42cb35,101,45,45,-18,15,rotation
4,aiming,42cb35,102,75,45,-18,15,rotation
4,aiming,42cb35,103,105,45,-19,15,rotation
4,aiming,42cb35,104,135,45,-20,15,rotation
4,aiming,42cb35,105,135,45,-24,15,rotation
4,aiming,42cb35,106,45,45,-19,15,rotation
4,aiming,42cb35,107,105,45,-21,15,rotation
4,aiming,42cb35,108,75,45,-28,15,rotation
4,aiming,42cb35,109,105,45,-22,15,rotation
4,aiming,42cb35,110,135,45,-19,15,rotation
4,aiming,42cb35,111,45,45,-17,15,rotation
4,aiming,42cb35,112,75,45,-24,15,rotation
4,aiming,42cb35,113,75,45,-21,15,rotation
4,aiming,42cb35,114,105,45,-22,15,rotation
4,aiming,42cb35,115,135,45,-24,15,rotation
4,aiming,42cb35,116,45,45,-15,15,rotation
4,aiming,42cb35,117,45,45,-16,15,rotation
4,aiming,42cb35,118,75,45,-20,15,rotation
4,aiming,42cb35,119,105,45,-21,15,rotation
4,aiming,42cb35,120,135,45,-20,15,rotation
4,aiming,5707ce,1,105,0,1,15,baseline
4,aiming,5707ce,2,45,0,1,15,baseline
4,aiming,5707ce,3,75,0,0,15,baseline
4,aiming,5707ce,4,135,0,0,15,baseline
4,aiming,5707ce,5,45,0,2,15,baseline
4,aiming,5707ce,6,135,0,1,15,baseline
4,aiming,5707ce,7,75,0,0,15,baseline
4,aiming,5707ce,8,105,0,1,15,baseline
4,aiming,5707ce,9,75,0,0,15,baseline
4,aiming,5707ce,10,135,0,0,15,baseline
4,aiming,5707ce,11,45,0,2,15,baseline
4,aiming,5707ce,12,105,0,1,15,baseline
4,aiming,5707ce,13,135,0,0,15,baseline
4,aiming,5707ce,14,105,0,1,15,baseline
4,aiming,5707ce,15,45,0,2,15,baseline
4,aiming,5707ce,16,75,0,0,15,baseline
4,aiming,5707ce,17,105,0,0,15,baseline
4,aiming,5707ce,18,135,0,1,15,baseline
4,aiming,5707ce,19,45,0,1,15,baseline
4,aiming,5707ce,20,75,0,1,15,baseline
4,aiming,5707ce,21,135,45,0,15,rotation
4,aiming,5707ce,22,45,45,NA,15,rotation
4,aiming,5707ce,23,75,45,-32,15,rotation
4,aiming,5707ce,24,105,45,-13,15,rotation
4,aiming,5707ce,25,45,45,-44,15,rotation
4,aiming,5707ce,26,105,45,-61,15,rotation
4,aiming,5707ce,27,75,45,-35,15,rotation
4,aiming,5707ce,28,135,45,-58,15,rotation
4,aiming,5707ce,29,45,45,-43,15,rotation
4,aiming,5707ce,30,105,45,-71,15,rotation
4,aiming,5707ce,31,75,45,NA,15,rotation
4,aiming,5707ce,32,135,45,-62,15,rotation
4,aiming,5707ce,33,45,45,-70,15,rotation
4,aiming,5707ce,34,135,45,-52,15,rotation
4,aiming,5707ce,35,75,45,-46,15,rotation
4,aiming,5707ce,36,105,45,-54,15,rotation
4,aiming,5707ce,37,75,45,-58,15,rotation
4,aiming,5707ce,38,135,45,-50,15,rotation
4,aiming,5707ce,39,105,45,-56,15,rotation
4,aiming,5707ce,40,45,45,-65,15,rotation
4,aiming,5707ce,41,105,45,-56,15,rotation
4,aiming,5707ce,42,75,45,-51,15,rotation
4,aiming,5707ce,43,135,45,-46,15,rotation
4,aiming,5707ce,44,45,45,-97,15,rotation
4,aiming,5707ce,45,75,45,-70,15,rotation
4,aiming,5707ce,46,135,45,-46,15,rotation
4,aiming,5707ce,47,45,45,-57,15,rotation
4,aiming,5707ce,48,105,45,-32,15,rotation
4,aiming,5707ce,49,105,45,-38,15,rotation
4,aiming,5707ce,50,135,45,-45,15,rotation
4,aiming,5707ce,51,45,45,-53,15,rotation
4,aiming,5707ce,52,75,45,-33,15,rotation
4,aiming,5707ce,53,105,45,-25,15,rotation
4,aiming,5707ce,54,75,45,-18,15,rotation
4,aiming,5707ce,55,45,45,-52,15,rotation
4,aiming,5707ce,56,135,45,-45,15,rotation
4,aiming,5707ce,57,105,45,-32,15,rotation
4,aiming,5707ce,58,135,45,-45,15,rotation
4,aiming,5707ce,59,45,45,-50,15,rotation
4,aiming,5707ce,60,75,45,-36,15,rotation
4,aiming,5707ce,61,75,45,-31,15,rotation
4,aiming,5707ce,62,135,45,-44,15,rotation
4,aiming,5707ce,63,45,45,-81,15,rotation
4,aiming,5707ce,64,105,45,-33,15,rotation
4,aiming,5707ce,65,105,45,-41,15,rotation
4,aiming,5707ce,66,45,45,-87,15,rotation
4,aiming,5707ce,67,135,45,-44,15,rotation
4,aiming,5707ce,68,75,45,-30,15,rotation
4,aiming,5707ce,69,75,45,-29,15,rotation
4,aiming,5707ce,70,105,45,-36,15,rotation
4,aiming,5707ce,71,135,45,-43,15,rotation
4,aiming,5707ce,72,45,45,-72,15,rotation
4,aiming,5707ce,73,75,45,-35,15,rotation
4,aiming,5707ce,74,105,45,-33,15,rotation
4,aiming,5707ce,75,45,45,-45,15,rotation
4,aiming,5707ce,76,135,45,-44,15,rotation
4,aiming,5707ce,77,45,45,-33,15,rotation
4,aiming,5707ce,78,105,45,-36,15,rotation
4,aiming,5707ce,79,135,45,-45,15,rotation
4,aiming,5707ce,80,75,45,-26,15,rotation
4,aiming,5707ce,81,75,45,-22,15,rotation
4,aiming,5707ce,82,45,45,-43,15,rotation
4,aiming,5707ce,83,135,45,NA,15,rotation
4,aiming,5707ce,84,105,45,-36,15,rotation
4,aiming,5707ce,85,75,45,-45,15,rotation
4,aiming,5707ce,86,135,45,-44,15,rotation
4,aiming,5707ce,87,45,45,-48,15,rotation
4,aiming,5707ce,88,105,45,-38,15,rotation
4,aiming,5707ce,89,45,45,-51,15,rotation
4,aiming,5707ce,90,135,45,-43,15,rotation
4,aiming,5707ce,91,75,45,-25,15,rotation
4,aiming,5707ce,92,105,45,-35,15,rotation
4,aiming,5707ce,93,75,45,-36,15,rotation
4,aiming,5707ce,94,45,45,-43,15,rotation
4,aiming,5707ce,95,105,45,-34,15,rotation
4,aiming,5707ce,96,135,45,-36,15,rotation
4,aiming,5707ce,97,75,45,-32,15,rotation
4,aiming,5707ce,98,135,45,-41,15,rotation
4,aiming,5707ce,99,105,45,-36,15,rotation
4,aiming,5707ce,100,45,45,-43,15,rotation
4,aiming,5707ce,101,45,45,-41,15,rotation
4,aiming,5707ce,102,135,45,-36,15,rotation
4,aiming,5707ce,103,105,45,-35,15,rotation
4,aiming,5707ce,104,75,45,-37,15,rotation
4,aiming,5707ce,105,105,45,-37,15,rotation
4,aiming,5707ce,106,75,45,-31,15,rotation
4,aiming,5707ce,107,45,45,-38,15,rotation
4,aiming,5707ce,108,135,45,-43,15,rotation
4,aiming,5707ce,109,135,45,-42,15,rotation
4,aiming,5707ce,110,105,45,-41,15,rotation
4,aiming,5707ce,111,75,45,-40,15,rotation
4,aiming,5707ce,112,45,45,-36,15,rotation
4,aiming,5707ce,113,135,45,-36,15,rotation
4,aiming,5707ce,114,75,45,-38,15,rotation
4,aiming,5707ce,115,45,45,-38,15,rotation
4,aiming,5707ce,116,105,45,-32,15,rotation
4,aiming,5707ce,117,135,45,-42,15,rotation
4,aiming,5707ce,118,105,45,-37,15,rotation
4,aiming,5707ce,119,45,45,-34,15,rotation
4,aiming,5707ce,120,75,45,-39,15,rotation
4,aiming,a8df23,1,105,0,2,15,baseline
4,aiming,a8df23,2,135,0,2,15,baseline
4,aiming,a8df23,3,45,0,1,15,baseline
4,aiming,a8df23,4,75,0,0,15,baseline
4,aiming,a8df23,5,75,0,0,15,baseline
4,aiming,a8df23,6,105,0,1,15,baseline
4,aiming,a8df23,7,45,0,-1,15,baseline
4,aiming,a8df23,8,135,0,2,15,baseline
4,aiming,a8df23,9,135,0,2,15,baseline
4,aiming,a8df23,10,105,0,1,15,baseline
4,aiming,a8df23,11,75,0,0,15,baseline
4,aiming,a8df23,12,45,0,1,15,baseline
